class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
4,2015-09-20T17:11:06.00Z,41.886648,-89.0242762,3704.124,47.27,37.66,-5.08,6.625,11.034,1.41,38.54377,1.24209,3,6
4,2015-09-20T17:11:06.20Z,41.8867322,-89.0241856,3705.073,46.76,37.72,-5.25,6.592,11.002,1.42,38.89475,1.23751,3,6
4,2015-09-20T17:11:06.40Z,41.8868175,-89.0240966,3706.106,47.2,36.89,-5.15,6.57,10.969,1.47,38.01018,1.24435,3,6
4,2015-09-20T17:11:06.60Z,41.8869046,-89.0240081,3707.085,48.16,36.85,-5.19,6.545,10.936,1.43,37.42292,1.13993,3,6
4,2015-09-20T17:11:06.80Z,41.8869919,-89.0239207,3708.331,48.31,36.46,-5.3,6.52,10.908,1.36,37.04183,1.05415,3,6
4,2015-09-20T17:11:07.00Z,41.8870802,-89.0238327,3709.532,48.97,36.68,-5.6,6.493,10.88,1.37,36.83481,1.04302,3,6
4,2015-09-20T17:11:07.20Z,41.8871687,-89.0237471,3710.342,49.14,35.59,-5.32,6.474,10.846,1.45,35.91092,1.17111,3,6
4,2015-09-20T17:11:07.40Z,41.8872559,-89.0236612,3711.889,48.57,35.79,-6.07,6.452,10.802,1.31,36.38076,1.10177,3,6
4,2015-09-20T17:11:07.60Z,41.8873433,-89.0235757,3712.695,48.49,35.42,-5.79,6.434,10.762,1.3,36.14571,1.25503,3,6
4,2015-09-20T17:11:07.80Z,41.8874317,-89.0234915,3713.848,49.09,35.11,-5.85,6.42,10.723,1.3,35.57785,1.34079,3,6
4,2015-09-20T17:11:08.00Z,41.8875197,-89.0234071,3715.1,48.69,35.32,-5.55,6.412,10.675,1.36,35.96076,1.50571,3,6
4,2015-09-20T17:11:08.20Z,41.8876077,-89.0233228,3716.333,48.76,35.11,-5.53,6.402,10.614,1.34,35.75282,1.42115,3,6
4,2015-09-20T17:11:08.40Z,41.8876958,-89.0232385,3717.615,48.84,35.13,-5.62,6.391,10.544,1.25,35.72665,1.40675,3,6
4,2015-09-20T17:11:08.60Z,41.8877837,-89.0231549,3718.795,48.69,34.76,-5.47,6.38,10.468,1.23,35.52702,1.44424,3,7
4,2015-09-20T17:11:08.80Z,41.8878716,-89.0230712,3720.076,48.64,34.75,-5.44,6.369,10.383,1.22,35.54813,1.43739,3,7
4,2015-09-20T17:11:09.00Z,41.887961,-89.0229893,3721.53,49.39,34.05,-5.82,6.366,10.308,1.26,34.5829,1.73235,3,7
4,2015-09-20T17:11:09.20Z,41.8880514,-89.0229092,3722.877,49.88,33.37,-5.75,6.366,10.222,1.26,33.78325,1.71305,3,7
4,2015-09-20T17:11:09.40Z,41.8881411,-89.022829,3724.3,49.79,33.43,-5.77,6.366,10.14,1.24,33.87574,1.5915,3,7
4,2015-09-20T17:11:09.60Z,41.8882312,-89.0227502,3725.673,49.88,32.8,-5.76,6.364,10.057,1.24,33.32561,1.54796,3,7
4,2015-09-20T17:11:09.80Z,41.8883218,-89.0226741,3726.559,50.37,31.77,-5.79,6.364,9.978,1.25,32.24065,1.59267,3,7
4,2015-09-20T17:11:10.00Z,41.8884125,-89.0225982,3727.682,50.38,31.59,-5.75,6.364,9.915,1.25,32.08877,1.52837,3,7
4,2015-09-20T17:11:10.20Z,41.8885035,-89.0225233,3728.556,50.63,31.17,-5.74,6.366,9.855,1.26,31.62115,1.52359,3,7
4,2015-09-20T17:11:10.40Z,41.8885958,-89.0224486,3729.364,51.38,31.18,-5.62,6.373,9.803,1.59,31.25159,1.54886,3,7
4,2015-09-20T17:11:10.60Z,41.8886882,-89.0223733,3730.34,51.52,31.33,-5.54,6.382,9.751,1.61,31.30242,1.46401,3,7
4,2015-09-20T17:11:10.80Z,41.8887821,-89.0222985,3731.25,52.15,31.09,-5.59,6.394,9.702,1.63,30.8064,1.4295,3,7
