class,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2,2017-08-06T09:23:27.00Z,55.0927871,38.9074952,2765.354,-21.15,-9.88,63.15,95.195,116.393,2.15,205.03918,4.16490,3,4
2,2017-08-06T09:23:27.40Z,55.0927708,38.9075105,2750.026,-22.03,-11.46,64.16,92.406,108.398,2.15,207.48679,4.34365,3,4
2,2017-08-06T09:23:27.80Z,55.0927597,38.9075386,2735.163,-22.11,-11.65,64.84,89.887,101.417,2.05,207.79261,4.16333,3,4
2,2017-08-06T09:23:28.20Z,55.0927578,38.9075688,2710.267,-21.42,-11.72,65.17,87.036,95.555,2.01,208.68107,3.66806,3,4
2,2017-08-06T09:23:28.60Z,55.0927751,38.9075595,2676.949,-20.78,-12.62,65.39,84.233,89.895,2.02,211.27852,3.07960,3,4
2,2017-08-06T09:23:29.00Z,55.0928159,38.9075390,2640.091,-20.24,-15.04,65.85,81.414,84.168,1.84,216.60767,1.59770,3,4
2,2017-08-06T09:23:29.40Z,55.0928571,38.9075172,2604.510,-19.20,-15.37,66.11,79.020,79.240,1.96,218.68000,2.83555,3,4
2,2017-08-06T09:23:29.80Z,55.0928952,38.9074908,2570.469,-19.05,-16.58,66.64,77.020,74.975,2.02,221.04402,2.91822,3,4
2,2017-08-06T09:23:30.20Z,55.0928745,38.9074400,2544.924,-18.77,-17.05,67.07,75.033,71.730,1.99,222.25644,2.86147,3,4
2,2017-08-06T09:23:30.60Z,55.0928613,38.9073919,2518.519,-18.14,-17.03,67.40,73.142,68.709,1.88,223.19449,2.57109,3,4
2,2017-08-06T09:23:31.00Z,55.0928533,38.9073385,2490.363,-18.01,-17.85,67.68,71.306,65.803,1.80,224.74026,2.37670,3,4
2,2017-08-06T09:23:31.40Z,55.0929669,38.9073277,2446.516,-17.28,-18.72,67.91,69.460,61.773,1.54,227.28816,2.06054,3,4
2,2017-08-06T09:23:31.80Z,55.0931791,38.9073898,2404.947,-15.42,-19.60,67.43,68.069,57.871,1.45,231.81389,2.31990,3,4
2,2017-08-06T09:23:32.20Z,55.0938129,38.9080767,2462.804,-12.09,-19.08,66.54,66.958,54.621,1.27,237.64328,2.13555,3,4
2,2017-08-06T09:23:32.60Z,55.0939839,38.9081997,2459.752,-9.58,-19.23,66.18,65.709,52.689,1.41,243.50940,2.61193,3,4
2,2017-08-06T09:23:33.40Z,55.0939981,38.9080361,2420.355,-5.26,-22.18,64.09,65.003,51.116,1.84,256.66207,4.19336,3,4
2,2017-08-06T09:23:33.60Z,55.0940308,38.9080381,2413.441,-4.63,-21.29,62.89,63.044,49.425,1.91,257.74102,4.59309,3,4
2,2017-08-06T09:23:33.80Z,55.0940496,38.9080402,2404.476,-3.41,-19.21,61.50,60.854,47.667,1.87,259.92814,5.45511,3,4
2,2017-08-06T09:23:34.00Z,55.0940677,38.9080405,2394.603,-2.47,-17.28,60.19,57.944,45.396,1.80,261.86778,6.23166,3,5
2,2017-08-06T09:23:34.20Z,55.0940997,38.9080387,2382.932,-2.61,-16.47,58.58,55.285,43.335,1.80,260.98055,6.32120,3,5
2,2017-08-06T09:23:34.40Z,55.0941193,38.9080299,2371.888,-2.43,-15.79,57.18,52.711,41.318,1.79,261.26017,6.67474,3,5
2,2017-08-06T09:23:34.60Z,55.0941356,38.9080205,2361.050,-2.60,-14.93,55.83,50.264,39.409,1.73,260.11226,6.81231,3,5
2,2017-08-06T09:23:34.80Z,55.0941498,38.9080154,2350.737,-2.96,-14.94,54.64,47.916,37.605,1.70,258.79979,6.57296,3,5
2,2017-08-06T09:23:35.00Z,55.0941654,38.9080070,2340.125,-3.56,-15.31,53.59,45.742,35.892,1.69,256.90004,6.06349,3,5
2,2017-08-06T09:23:35.20Z,55.0941783,38.9079947,2329.496,-3.87,-15.66,52.62,43.609,34.215,1.67,256.11862,5.69291,3,5
